Profession_classification,company_name,work_name,requirements,104_url,area,education,industry,seniority,number_of_applicants,salary,company_size,area_district,number_of_applicants_level,education_specialist,education_none,education_University,education_high_school,education_low_high_school,education_phd,education_master,month_salary_classfication,year_salary_classfication,time_salary_classfication,element_salary_classfication,max_salary,mix_salary,company_area
11,悠遊購_羿星國際有限公司,新北市土城區【電商/網拍】出貨人員固定休四、五$34000起,"職務說明：
此職位需熟稔蝦皮、Y拍、等電商後台系統操作。
工作內容單純，環境佳，歡迎加入我們的行列!

【工作內容】
此職缺為固定周一到周三、六、日上班，09:00-18:00(中間一小時休息)
固定休周四、周五
我們都是小商品包裝，出貨乾淨，不容易弄髒。
於門市工作，維持門市營運，同時擔任電商出貨員
陳列商品、清潔店面、櫥窗，維持營業場所的整潔與美觀
處理商品銷退、商品整理與庫存盤點/檢查/理貨/歸位上架進貨
完成主管交代事項

※主要工作內容為蝦皮、其他電商系統轉單、印單、撿貨、包貨、到超商寄貨。


【徵求條件】
1.具備責任感、細心、認真負責、手腳靈巧、樂意溝通協調。
2.需要自備機車，到鄰近超商寄貨。(小商品包裝，機車就能載貨)
3.須處理excel、word、ERP庫存盤點及協助進貨事宜。
4.有網拍相關經驗

工作內容多變，歡迎積極主動、細心負責、手腳勤快、
頭腦清晰、善溝通、配合度高、抗壓性強喜歡接受挑戰的朋友們加入！


【休假制度】
此職位固定休周六、日，但國定假日須輪班。

除非有人事調動或突發狀況公司會再調整，每個月都會安排好下個月的班表。
(需能接受國定假日排班再應徵)


【我們找長期願意學習配合的夥伴，若您是短期需求請勿嘗試，謝謝】


【獎金福利】
◆工作表現獎金
◆年終獎金
◆全勤獎金
◆三節獎金
◆尾牙聚餐
◆員工購物折扣
◆依照勞基法享有勞健保、勞退。


【升遷制度】
儲備幹部
主管
店經理

",//www.104.com.tw/job/7yax3?jobsource=jolist_a_date,新北市,高中,電子通訊／電腦週邊批發業,經歷不拘,6~10人應徵,"月薪34,000~36,000元",20.0,土城區,2,0,0,0,1,0,0,0,1,0,0,0,36000.0,34000.0,新北市土城區中華路二段198號
10,見華實業股份有限公司,CNC銑床人員,"1.負責CNC加工機及其他現場加工機操作。
2.檢查工件藍圖及其規格。
3.選擇、裝配刀具、校刀、配用刀具。
4.選定切削速度並起動試銑。
5.熟悉YCM(永進機台)尤佳。
6.研磨刀具。
7.編排製成及改善，需會獨立作業。
8.完成主管交辦事項。",//www.104.com.tw/job/730yv?jobsource=jolist_b_date,高雄市,高中,通用機械設備製造修配業,1年以上,0~5人應徵,"月薪40,000~50,000元",45.0,阿蓮區,1,0,0,0,1,0,0,0,1,0,0,0,50000.0,40000.0,高雄市阿蓮區港後里崙頂路22之1號
11,興夆有限公司,倉管人員,"1.出入料點收/驗收
2.物料入庫
3.倉庫管理
4.使用ERP系統管理倉儲",//www.104.com.tw/job/6ihie?jobsource=jolist_d_date,苗栗縣,學歷不拘,其他金屬相關製造業,經歷不拘,0~5人應徵,"月薪28,000元以上",60.0,苑裡鎮,1,0,1,0,0,0,0,0,1,0,0,0,,28000.0,苗栗縣苑裡鎮田心里9鄰89之8號
5,芬妮珠寶連鎖機構_芬妮銀樓,"芬妮珠寶連鎖銀樓珠寶培訓專員(新北市-中和/永和區)月休9天正式員工含獎金最高可達40,000以上","◎完善培訓計畫
無經驗可，對珠寶貴金屬有高度熱忱者，
非常歡迎加入我們的行列

◎想挑戰高獎金
正面積極、親切活潑有熱情的銷售菁英，
突破自我的最好機會

◎完整職涯規劃
到職滿一年可參與店長徵選，組成屬於自己的團隊
到職滿兩年可參與珠寶設計，一圓設計師夢想

◎永續經營、持續拓點
積極擴展，強力徵求有銷售經驗的菁英夥伴

◎每月課程
公司精心規劃課程(約3hrs)，讓你充電滿滿

",//www.104.com.tw/job/7ytep?jobsource=jolist_b_date,新北市,高中,首飾及貴金屬零售業,經歷不拘,0~5人應徵,"月薪33,000元以上",nan,蘆洲區,1,0,0,0,1,0,0,0,1,0,0,0,,33000.0,新北市蘆洲區（依照公司規定分派）
10,安立汽車保養廠,儲備店長/資深技師,"培訓店長
(底薪30000以上至50000+業績獎金另計)
培訓店長兩年後升為正式店長底薪45000-50000+業績獎金另計

工作內容
接待和報價/客戶關係維護
現場技師人員安排與管理
現場工作監督/品質把關
協助與門市櫃台行政帳務相關管理

只要你肯努力學習新事物會越多我們給的越多
老闆不機車不囉嗦不藏私好相處

上班時間8:30-20:00

提供勞健保特休年假三節獎金員工餐點員工制服久任獎金",//www.104.com.tw/job/7s967?jobsource=jolist_d_date,桃園市,學歷不拘,汽機車維修業,5年以上,0~5人應徵,"月薪40,000~80,000元",10.0,楊梅區,1,0,1,0,0,0,0,0,1,0,0,0,80000.0,40000.0,桃園市楊梅區中山南路50號
11,佳楠精密電子股份有限公司,供應鏈管理師,"1.採購成本分析與談判技巧或相關產業製程作業了解能力
2.供應鏈/材料市場趨勢及動態等重要資訊收集與彙總技能
3.建立優良供應商評鑑程序
4.供應商長期供應計畫之檢討
5.進行供應商專案改善，提高供貨能力
",//www.104.com.tw/job/4fix1?jobsource=jolist_d_date,台南市,專科,其他電子零組件相關業,3年以上,11~30人應徵,"月薪40,000~55,000元",50.0,東區,3,1,0,0,0,0,0,0,1,0,0,0,55000.0,40000.0,台南市東區崇善二街33號(701)
11,六健工程有限公司,倉管人員/倉儲專員/倉儲部門管理員(台東),"工作包含
1.管控公司庫存物料
2.執行物料撥發及退料作業之出帳控管
3.固定時間整理公司料件。

具備堆高機、普通大貨車證照為佳。

未來隨工作能力或實務經驗調薪，日薪月領制(星期一~星期六，正常狀況下皆有上班)。

詳情請看公司網站:
https://sites.google.com/reignengineering.com/official-website",//www.104.com.tw/job/5houy?jobsource=jolist_c_date,台東縣,學歷不拘,電力供應業,經歷不拘,0~5人應徵,"日薪1,500~2,800元",200.0,卑南鄉,1,0,1,0,0,0,0,0,0,0,0,0,2800.0,1500.0,台東縣卑南鄉太平村和平路271號
4,台灣經濟新報文化事業股份有限公司,風險分析_專案管理師,"1.客戶專案需求分析與設計
2.專案工作執行與追蹤
3.專案文件撰寫與整合
4.內外專案合作與溝通協調
5.其他主管交辦事宜",//www.104.com.tw/job/7obpo?jobsource=jolist_d_date,台北市,大學,工商顧問服務業,經歷不拘,0~5人應徵,nan,員工140人,信義區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市信義區東興路57號11樓
18,得亨有限公司,中鋼駐廠勞務員-輪班12小時(含休息2小時),"☆工作內容：保養加料口、測煤高、灑水止漏。

☆環境：粉塵、環境悶熱。

☆福利：安全防護具、防塵口罩、勞健保、特休、加班費、冷氣房休息室。

☆工作時間:做4休2輪班12小時

☆上班時間:月休10天
07:00-19:00
19:00-07:00

工作內容:鏟子清理積料、落料，配合主管調派
(一班兩人，一人工作另一人在冷氣房休息室休息。)

☆無經驗可
",//www.104.com.tw/job/6y5xp?jobsource=jolist_c_date,高雄市,高中以下,環境衛生及污染防治服務業,經歷不拘,0~5人應徵,"月薪46,000元",500.0,小港區,1,0,0,0,0,1,0,0,1,0,0,0,,46000.0,高雄市小港區中鋼路1號
5,德際貿易股份有限公司,E.SCERVINO精品服飾銷售顧問-麗晶精品,"【品牌介紹】
ErmannoScervino於2000年創立於義大利佛羅倫斯，透過極緻的裁縫工藝，強調優質的面料及迷人的細節，素有『義大利蕾絲之王』的美名。
設計師將高級訂製服的頂級質感應用於時裝中。品牌的核心精神，就是保持純正完整的百分之百義大利生產製造，追求不斷創新並與時俱進的繁複的工藝技術，呈現女性優雅而迷人的風格。

台北分店:SOGOBR4,BELLAVITA寶麗廣場,晶華酒店。
歡迎喜歡浪漫蕾絲的你/妳加入我們！

【義大利進口服飾銷售顧問-工作職掌】
1.負責介紹及銷售門市商品。
2.提供顧客接待與需求服務及顧客關係維護（如：電話諮詢、調貨、修改、退換貨處理）。
3.負責商品進貨入庫、銷售管理及庫存管理。
4.負責商品掛燙、上架、整理、陳列、包裝及促銷品換檔工作。
5.維持店櫃整潔及維護舒適購物環境。
6.其他相關店務行政庶務

【獎金制度】
1.底薪+未稅業績抽成(團績)除店上人數
2.抽成業績2.5%~5%不等,依販售折數
3.達成獎金(不定)

【3個月試用期間獎金計算方式】
1.保障獎金5000元
2.依店上業績狀況加發2000元~5000元不等之績效獎金
",//www.104.com.tw/job/7snws?jobsource=jolist_d_date,台北市,高中,綜合商品批發代理業,1年以上,0~5人應徵,"月薪26,400~41,000元",56.0,中山區,1,0,0,0,1,0,0,0,1,0,0,0,41000.0,26400.0,台北市中山區晶華酒店
5,香港商周大福珠寶金行有限公司台灣分公司,珠寶銷售營業員-(台北市),"1.介紹及銷售珠寶、黃金商品。
2.顧客服務，開發與維護顧客關係。
3.珠寶、黃金商品庫存管理。
",//www.104.com.tw/job/2ls2o?jobsource=jolist_a_date,台北市,高中,首飾及貴金屬批發業,1年以上,0~5人應徵,"月薪29,000~50,000元",nan,大安區,1,0,0,0,1,0,0,0,1,0,0,0,50000.0,29000.0,台北市大安區
5,天饌美食股份有限公司,覓奇精緻日本料理服務主任（日、西料理）,"1.負責所轄責任營運管理。
2.負責客戶關係的建立與維繫。
3.主動詢問顧客需求與對服務之滿意度，並處理顧客抱怨。
4.協助店長執行進銷貨分析及進行成本之管控。
5.所轄責任內制訂餐廳服務方式與作業標準流程等事宜。
6.所轄責任內協調廣告活動和促銷宣傳、控管活動執行品質。
7.控管活動執行品質。
8.監督食物之製作流程、份量及擺盤等事務。
9.協調外場點餐與內場廚師料理的順序與速度。
10.在所轄責任建立員工表現及顧客滿意度的標準。
11.所轄責任之員工的招募、訓練、稽核與管理與調度。
12.負責所轄責任內之員工績效及升遷評核。
13.店內人力短缺支援工作。
14.公司策略執行與傳達溝通",//www.104.com.tw/job/7ye5q?jobsource=jolist_a_date,高雄市,專科,餐館業,3年以上,0~5人應徵,"月薪35,000元以上",100.0,苓雅區,1,1,0,0,0,0,0,0,1,0,0,0,,35000.0,高雄市苓雅區成功一路76號
2,金鴻(木興)工程有限公司,工務行政助理,"1.工地相關文件送審及表單製作。
2.負責處理行政庶務性工作。
3.熟悉電腦作業(EXCEL、WORD)。
4.完成主管交辦事項。

",//www.104.com.tw/job/6zar3?jobsource=jolist_b_date,台中市,學歷不拘,空調水機電工程業,經歷不拘,0~5人應徵,"月薪26,400~32,000元",nan,北區,1,0,1,0,0,0,0,0,1,0,0,0,32000.0,26400.0,台中市北區
6,瑜婕髮型美容店,找人才慈湖大溪/美容師/助理,服務客人臉部身体,//www.104.com.tw/job/7jdcr?jobsource=jolist_a_date,桃園市,高中,美容／美體業,經歷不拘,0~5人應徵,"月薪26,400元以上",nan,大溪區,1,0,0,0,1,0,0,0,1,0,0,0,,26400.0,桃園市大溪區慈湖路100號2樓
2,全球快遞_全球商務科技股份有限公司,台中營運中心-儲備幹部,"1.協助主管日常業務
2.商家合作洽談
3.運務調度支援
4.客訴溝通處理
5.騎士組織發展
6.作業流程改善
7.上級主管交辦工作

※需配合營運中心排班

----------------------------
福利制度
1.勞工保險
2.全民健康保險
3.職災各類保險
4.勞工退休金
5.團隊獎金
6.員工婚喪喜慶補助
7.員工健康檢查補助
8.員工子女獎學金
9.年度旅遊、生日禮金
10.績效獎金
11.節日禮品
12.完善培訓計劃與暢通升遷管道",//www.104.com.tw/job/5u1zp?jobsource=jolist_c_date,台中市,大學,快遞服務業,經歷不拘,0~5人應徵,"月薪30,000元以上",330.0,西屯區,1,0,0,1,0,0,0,0,1,0,0,0,,30000.0,台中市西屯區中清路三段55號
5,大同綜合訊電股份有限公司,81.門市營業人員(高雄市路竹區),"1.介紹及銷售家電商品
2.顧客接待與諮詢服務
3.門市商品陳列設計
4.配合門市營業時間排班排休
※儲備期間為固定薪，待正式派任後，薪資為變動薪(依業績表現)",//www.104.com.tw/job/7yj4z?jobsource=jolist_c_date,高雄市,高中,家庭電器／設備及用品零售業,經歷不拘,0~5人應徵,"月薪28,000~40,000元",900.0,路竹區,1,0,0,0,1,0,0,0,1,0,0,0,40000.0,28000.0,高雄市路竹區(考量居住地點分派門市)
5,大板根育樂事業股份有限公司,對單專員（餐飲部行政人員）,"1.主要工作內容:餐飲部行政對單作業，除文書作業外，會跟中餐部、西餐部、訂席部、業務部溝通協調確認訂單內容無誤或調整後的內容無誤。
2.其他主管交辦事項。
3.需要操作電腦。若有飯店工作經驗(任何部門皆佳)、或餐飲經驗、或業務經驗者，很歡迎。
4.我們公司是度假型飯店，周休二日以及各連假會是最忙的時候，因此休假只能休平日，請確認能接受。",//www.104.com.tw/job/7jpv1?jobsource=jolist_d_date,新北市,高中,休閒服務業,經歷不拘,0~5人應徵,"月薪29,000~32,000元",200.0,三峽區,1,0,0,0,1,0,0,0,1,0,0,0,32000.0,29000.0,新北市三峽區插角80號(渡假村)
10,上翊精密股份有限公司,機台操作員,"1.負責CNC加工機及其他現場加工機操作。
2.協助廠內開模與型修，並管理委託件之加工進度。
3.負責製模加工技術之提升訓練。
4.負責加工現場安全督導與管理。
5.協助改善製程品質與成效追蹤。
6.視業務狀況配合加班，加班費另計。
7.另有中班、晚班時段，如可配合輪班另有輪班津貼。",//www.104.com.tw/job/7iohz?jobsource=jolist_c_date,台中市,學歷不拘,金屬加工用機械製造修配業,經歷不拘,0~5人應徵,"月薪30,000元以上",15.0,龍井區,1,0,1,0,0,0,0,0,1,0,0,0,,30000.0,台中市龍井區台西南路220巷12號
10,京震昌國際企業有限公司,現場包裝人員,"1.分裝設備操作、線上包裝作業及障礙排除

2.搬運時物品的維護",//www.104.com.tw/job/79yzz?jobsource=jolist_c_date,新北市,學歷不拘,化妝品製造業,經歷不拘,0~5人應徵,"月薪26,400~27,000元",40.0,深坑區,1,0,1,0,0,0,0,0,1,0,0,0,27000.0,26400.0,新北市深坑區北深路3段111號1樓
10,耀景科技股份有限公司,設備應用工程師-台北,"1.SMT設備、自動化設備相關領域
2.售前設備demo、測試
3.售後設備裝機、教育訓練、保養、維修相關事宜處理
",//www.104.com.tw/job/6zptu?jobsource=jolist_a_date,新北市,專科,電力機械器材製造修配業,經歷不拘,0~5人應徵,"月薪30,000~40,000元",100.0,中和區,1,1,0,0,0,0,0,0,1,0,0,0,40000.0,30000.0,新北市中和區健康路130號1樓
